category,initial_price,final_price,drop_pct,proc_type
консалтинг,2590809.88,2351078.79,9.25,223-FZ
консалтинг,1445685.86,1368285.51,5.35,44-FZ
консалтинг,7991065.15,7727704.15,3.3,223-FZ
консалтинг,9134172.92,8469280.57,7.28,44-FZ
консалтинг,9956761.92,9403061.51,5.56,223-FZ
консалтинг,7911868.16,7758168.85,1.94,223-FZ
консалтинг,7357616.39,6749690.64,8.26,44-FZ
консалтинг,9743563.99,8872370.79,8.94,44-FZ
консалтинг,5760556.15,5578340.74,3.16,44-FZ
консалтинг,6119813.26,5491272.92,10.27,223-FZ
консалтинг,8186669.89,7745165.54,5.39,223-FZ
консалтинг,4540321.45,4133698.27,8.96,223-FZ
консалтинг,776606.58,757423.98,2.47,223-FZ
консалтинг,4567768.45,4271227.12,6.49,223-FZ
консалтинг,8899499.96,8802037.98,1.1,223-FZ
консалтинг,5768641.52,5142663.18,10.85,223-FZ
консалтинг,134952.16,123751.58,8.3,44-FZ
консалтинг,4300138.99,4064085.09,5.49,223-FZ
консалтинг,5347024.54,4941430.75,7.59,223-FZ
консалтинг,7710781.89,7351579.07,4.66,44-FZ
консалтинг,1929031.39,1807266.69,6.31,44-FZ
консалтинг,2101134.5,1924969.09,8.38,44-FZ
консалтинг,7805659.02,7115773.76,8.84,44-FZ
консалтинг,9548872.92,9122985.37,4.46,223-FZ
консалтинг,6598762.08,5867788.42,11.08,44-FZ
консалтинг,3064148.59,2905660.44,5.17,44-FZ
консалтинг,7734836.1,7003365.51,9.46,44-FZ
консалтинг,1416256.05,1253882.57,11.46,44-FZ
консалтинг,302967.68,291419.89,3.81,223-FZ
консалтинг,3835144.82,3674616.24,4.19,44-FZ
консалтинг,7721288.17,7001327.72,9.32,44-FZ
консалтинг,973875.58,856903.44,12.01,44-FZ
консалтинг,1670685.82,1405316.29,15.88,44-FZ
консалтинг,1247565.33,1215603.6,2.56,44-FZ
консалтинг,4180522.28,3935505.6,5.86,223-FZ
консалтинг,9852263.43,8949521.68,9.16,44-FZ
консалтинг,5111915.79,4954280.0,3.08,223-FZ
консалтинг,210647.33,203339.69,3.47,223-FZ
консалтинг,3579076.94,3190477.13,10.86,44-FZ
консалтинг,8373519.62,8321160.84,0.63,223-FZ
консалтинг,2332120.43,2150578.66,7.78,223-FZ
консалтинг,6521804.8,5803332.89,11.02,44-FZ
консалтинг,9515525.99,9467948.36,0.5,44-FZ
консалтинг,7309809.66,6850622.93,6.28,223-FZ
консалтинг,1814715.94,1682838.78,7.27,44-FZ
консалтинг,1323085.61,1171713.58,11.44,44-FZ
консалтинг,658755.53,572357.82,13.12,44-FZ
консалтинг,8670133.36,8153986.81,5.95,44-FZ
консалтинг,8241344.51,7968379.5,3.31,223-FZ
консалтинг,1765578.89,1548666.1,12.29,223-FZ
консалтинг,3682426.7,3536652.36,3.96,44-FZ
консалтинг,7876239.98,7037042.36,10.65,44-FZ
консалтинг,6271859.25,5898416.4,5.95,223-FZ
консалтинг,6238040.02,5849388.38,6.23,223-FZ
консалтинг,8893763.48,8167777.01,8.16,44-FZ
консалтинг,7362760.85,6588025.37,10.52,44-FZ
консалтинг,7636897.83,7036875.0,7.86,223-FZ
консалтинг,1623817.15,1355977.07,16.49,44-FZ
консалтинг,4227834.64,3855799.97,8.8,44-FZ
консалтинг,1168485.37,1162642.94,0.5,44-FZ
консалтинг,1387333.69,1292725.16,6.82,223-FZ
консалтинг,3148737.28,3132993.59,0.5,44-FZ
консалтинг,3262620.76,2947908.9,9.65,44-FZ
консалтинг,9571208.28,9094391.17,4.98,223-FZ
консалтинг,7499753.22,7162170.17,4.5,223-FZ
консалтинг,1302038.12,1291710.39,0.79,44-FZ
консалтинг,2294240.82,2126052.19,7.33,44-FZ
консалтинг,7444693.12,6898649.27,7.33,44-FZ
консалтинг,2535299.0,2413334.21,4.81,44-FZ
консалтинг,1887036.22,1806792.57,4.25,223-FZ
консалтинг,6700145.82,6465979.11,3.49,223-FZ
консалтинг,7610941.5,7033728.75,7.58,223-FZ
консалтинг,5814717.17,5170224.8,11.08,44-FZ
консалтинг,7491962.63,6762263.0,9.74,44-FZ
консалтинг,9796329.66,9539737.88,2.62,44-FZ
консалтинг,1472396.94,1252187.84,14.96,44-FZ
консалтинг,3997797.77,3617439.07,9.51,44-FZ
консалтинг,5742262.99,5492673.11,4.35,44-FZ
консалтинг,4548435.93,4281875.39,5.86,223-FZ
консалтинг,4559276.27,4210314.05,7.65,44-FZ
консалтинг,6571832.02,6006336.85,8.6,223-FZ
консалтинг,3405683.18,3157817.17,7.28,223-FZ
консалтинг,7731477.51,7402416.25,4.26,223-FZ
консалтинг,6649318.3,6360934.39,4.34,223-FZ
консалтинг,678021.82,655178.34,3.37,223-FZ
консалтинг,4293819.46,3904754.71,9.06,223-FZ
консалтинг,2309894.31,2106709.16,8.8,44-FZ
консалтинг,8309275.65,7576531.06,8.82,223-FZ
консалтинг,8739402.05,7661601.7,12.33,44-FZ
консалтинг,4553020.0,4530254.9,0.5,223-FZ
консалтинг,4005703.09,3809996.16,4.89,44-FZ
консалтинг,1459998.83,1385875.53,5.08,44-FZ
консалтинг,7347452.62,7220374.91,1.73,44-FZ
консалтинг,5279468.15,4948255.17,6.27,223-FZ
консалтинг,8012586.89,7776637.67,2.94,44-FZ
консалтинг,5417599.18,5294266.71,2.28,223-FZ
консалтинг,3775997.59,3757117.61,0.5,44-FZ
консалтинг,6819949.16,6631641.91,2.76,44-FZ
консалтинг,8440225.99,8265966.44,2.06,44-FZ
консалтинг,5431174.59,4777492.14,12.04,44-FZ
консалтинг,2820292.73,2627635.9,6.83,44-FZ
консалтинг,3000139.49,2649596.15,11.68,223-FZ
консалтинг,4706641.26,4648505.95,1.24,223-FZ
консалтинг,7229399.1,6686296.62,7.51,44-FZ
консалтинг,2127110.26,1985644.77,6.65,223-FZ
консалтинг,639261.16,600168.32,6.12,44-FZ
консалтинг,7657699.66,6953970.2,9.19,44-FZ
консалтинг,3942820.79,3538842.74,10.25,44-FZ
консалтинг,2523304.35,2232827.38,11.51,44-FZ
консалтинг,751789.8,693210.41,7.79,223-FZ
консалтинг,1278540.65,1213511.23,5.09,223-FZ
консалтинг,2098019.36,1888024.72,10.01,44-FZ
консалтинг,157151.92,145595.84,7.35,223-FZ
консалтинг,5230171.8,5167152.81,1.2,44-FZ
консалтинг,2360202.68,2245263.85,4.87,223-FZ
консалтинг,3023281.04,2755233.56,8.87,223-FZ
консалтинг,1579082.24,1439166.79,8.86,223-FZ
консалтинг,8758593.0,8200717.19,6.37,223-FZ
консалтинг,1172733.85,1110024.9,5.35,223-FZ
консалтинг,4287810.21,3955115.68,7.76,223-FZ
консалтинг,7596672.35,6879648.2,9.44,223-FZ
консалтинг,5252251.12,4542680.01,13.51,44-FZ
консалтинг,2450861.32,2254806.58,8.0,223-FZ
консалтинг,8375255.72,7667337.05,8.45,223-FZ
консалтинг,8658414.07,8048704.61,7.04,44-FZ
консалтинг,8431133.75,8015347.32,4.93,223-FZ
консалтинг,4225471.32,4204343.97,0.5,223-FZ
консалтинг,9831711.78,9170950.18,6.72,223-FZ
консалтинг,2465304.98,2311351.73,6.24,223-FZ
консалтинг,2252811.95,2172003.73,3.59,223-FZ
консалтинг,5628674.07,5263390.95,6.49,223-FZ
консалтинг,6085946.94,5571555.67,8.45,223-FZ
консалтинг,6036539.97,5814238.98,3.68,44-FZ
консалтинг,5777473.97,5024749.45,13.03,44-FZ
консалтинг,5822214.48,5309748.92,8.8,223-FZ
консалтинг,8162071.22,7717898.01,5.44,223-FZ
консалтинг,8529718.68,8118831.44,4.82,223-FZ
консалтинг,9404960.16,8448043.17,10.17,44-FZ
консалтинг,6707230.24,6575248.2,1.97,223-FZ
консалтинг,2199593.37,1971283.43,10.38,44-FZ
консалтинг,1033101.79,938232.97,9.18,223-FZ
консалтинг,8028857.7,7636639.67,4.89,223-FZ
консалтинг,3617959.88,3599870.08,0.5,223-FZ
консалтинг,3556165.58,3278751.72,7.8,223-FZ
консалтинг,3278898.41,3039230.9,7.31,44-FZ
консалтинг,7697680.83,7119801.97,7.51,223-FZ
консалтинг,7420012.47,6779658.28,8.63,223-FZ
консалтинг,7820633.84,7261429.9,7.15,223-FZ
консалтинг,3370944.5,2961202.79,12.16,44-FZ
грамоты,161684.4,146436.77,9.43,44-FZ
грамоты,321528.61,236367.47,26.49,44-FZ
грамоты,312790.86,296270.18,5.28,223-FZ
грамоты,136016.79,127516.03,6.25,44-FZ
грамоты,178543.98,155560.23,12.87,223-FZ
грамоты,479857.63,470168.36,2.02,44-FZ
грамоты,12884.03,11162.04,13.37,223-FZ
грамоты,379601.44,329623.92,13.17,223-FZ
грамоты,201995.76,176418.0,12.66,44-FZ
грамоты,357274.46,320697.04,10.24,44-FZ
грамоты,426843.36,375055.34,12.13,223-FZ
грамоты,201394.59,175540.61,12.84,223-FZ
грамоты,56294.88,44663.05,20.66,223-FZ
грамоты,308642.91,284880.72,7.7,223-FZ
грамоты,165298.97,139234.78,15.77,44-FZ
грамоты,276253.67,206960.53,25.08,44-FZ
грамоты,18047.8,15701.45,13.0,223-FZ
грамоты,126449.11,97203.1,23.13,44-FZ
грамоты,222976.17,188932.23,15.27,44-FZ
грамоты,125621.7,116049.93,7.62,223-FZ
грамоты,429478.02,396902.74,7.58,44-FZ
грамоты,209100.17,178411.15,14.68,44-FZ
грамоты,315491.28,256377.65,18.74,223-FZ
грамоты,354839.23,346771.36,2.27,223-FZ
грамоты,402695.91,364615.53,9.46,223-FZ
грамоты,163476.59,131191.5,19.75,44-FZ
грамоты,43135.02,38731.5,10.21,223-FZ
грамоты,398800.75,362721.68,9.05,44-FZ
грамоты,52827.6,34339.05,35.0,44-FZ
грамоты,270003.16,259896.28,3.74,223-FZ
грамоты,404590.52,378693.15,6.4,44-FZ
грамоты,235316.79,216080.38,8.17,44-FZ
грамоты,232818.24,217499.26,6.58,44-FZ
грамоты,476816.19,395503.28,17.05,44-FZ
грамоты,15947.02,14845.8,6.91,44-FZ
грамоты,240930.09,212652.17,11.74,223-FZ
грамоты,36569.53,34421.9,5.87,44-FZ
грамоты,287028.05,235131.72,18.08,223-FZ
грамоты,358238.03,341578.22,4.65,44-FZ
грамоты,493172.26,421462.67,14.54,44-FZ
грамоты,332591.41,297352.51,10.6,44-FZ
грамоты,168613.96,141907.28,15.84,223-FZ
грамоты,76395.37,73054.81,4.37,223-FZ
грамоты,432053.37,396472.25,8.24,223-FZ
грамоты,357496.29,314263.51,12.09,44-FZ
грамоты,308855.98,258345.05,16.35,44-FZ
грамоты,366538.27,331891.25,9.45,223-FZ
грамоты,418691.01,378962.53,9.49,44-FZ
грамоты,326456.47,290629.69,10.97,44-FZ
грамоты,51609.91,42880.26,16.91,44-FZ
грамоты,289131.43,249384.83,13.75,223-FZ
грамоты,193738.9,177288.68,8.49,223-FZ
грамоты,73562.2,65832.06,10.51,223-FZ
грамоты,92818.42,80153.42,13.64,223-FZ
грамоты,440136.94,408812.27,7.12,223-FZ
грамоты,104300.61,94073.56,9.81,223-FZ
грамоты,492889.83,457236.41,7.23,223-FZ
грамоты,264314.3,238028.69,9.94,44-FZ
грамоты,440254.12,347342.93,21.1,44-FZ
грамоты,52267.71,44865.66,14.16,223-FZ
грамоты,481981.88,417253.16,13.43,44-FZ
грамоты,156600.62,141369.44,9.73,223-FZ
грамоты,430382.52,376971.96,12.41,223-FZ
грамоты,94984.42,84664.14,10.87,223-FZ
грамоты,488008.31,383279.94,21.46,44-FZ
грамоты,301860.56,243885.49,19.21,44-FZ
грамоты,446261.2,398702.47,10.66,44-FZ
грамоты,256127.72,250714.34,2.11,44-FZ
грамоты,20019.13,16448.73,17.83,223-FZ
грамоты,404566.39,340654.54,15.8,44-FZ
грамоты,467841.09,398778.87,14.76,223-FZ
грамоты,450614.15,361847.53,19.7,44-FZ
грамоты,100614.05,87487.77,13.05,223-FZ
грамоты,469220.04,400747.05,14.59,223-FZ
грамоты,393111.01,331547.09,15.66,223-FZ
грамоты,172480.25,153633.6,10.93,44-FZ
грамоты,74983.78,61910.45,17.43,223-FZ
грамоты,25587.24,22947.24,10.32,223-FZ
грамоты,458722.2,350311.51,23.63,44-FZ
грамоты,424648.21,387311.39,8.79,44-FZ
грамоты,333438.74,297262.62,10.85,44-FZ
грамоты,379677.12,324833.57,14.44,223-FZ
грамоты,144867.97,114858.17,20.72,44-FZ
грамоты,472402.4,400766.72,15.16,223-FZ
грамоты,205097.85,192162.84,6.31,223-FZ
грамоты,56637.66,47663.76,15.84,223-FZ
грамоты,306783.3,290545.92,5.29,223-FZ
грамоты,386567.15,301131.34,22.1,223-FZ
грамоты,266137.31,191516.93,28.04,44-FZ
грамоты,446585.81,391071.49,12.43,223-FZ
грамоты,322261.55,278757.25,13.5,44-FZ
грамоты,483550.26,451639.81,6.6,44-FZ
грамоты,98178.31,85049.45,13.37,223-FZ
грамоты,370577.34,335400.55,9.49,223-FZ
грамоты,256829.06,222827.62,13.24,44-FZ
грамоты,53832.11,45852.7,14.82,44-FZ
грамоты,446716.26,386617.3,13.45,44-FZ
грамоты,250161.23,220819.15,11.73,44-FZ
грамоты,27390.77,25903.35,5.43,44-FZ
грамоты,462534.56,357391.24,22.73,44-FZ
грамоты,452675.92,421764.38,6.83,44-FZ
грамоты,492278.97,482757.27,1.93,223-FZ
грамоты,414153.24,396546.35,4.25,223-FZ
грамоты,82184.85,60237.81,26.7,44-FZ
грамоты,312773.06,271164.9,13.3,44-FZ
грамоты,106413.76,85898.7,19.28,223-FZ
грамоты,207555.69,171011.33,17.61,223-FZ
грамоты,142652.91,127956.27,10.3,223-FZ
грамоты,409278.7,385137.61,5.9,44-FZ
грамоты,25690.68,22539.77,12.26,223-FZ
грамоты,68799.68,61200.91,11.04,223-FZ
грамоты,62062.81,53223.25,14.24,44-FZ
грамоты,37917.66,34584.18,8.79,223-FZ
грамоты,477882.02,433843.86,9.22,223-FZ
грамоты,145979.36,134410.47,7.93,223-FZ
грамоты,58703.57,46132.23,21.41,223-FZ
грамоты,200478.59,166327.95,17.03,44-FZ
грамоты,279601.24,247880.68,11.34,44-FZ
грамоты,104390.14,95334.29,8.68,223-FZ
грамоты,59125.23,52263.91,11.6,223-FZ
грамоты,23825.47,20369.53,14.51,44-FZ
грамоты,124667.16,105192.19,15.62,44-FZ
грамоты,221863.74,192282.17,13.33,223-FZ
грамоты,333124.0,265428.96,20.32,44-FZ
грамоты,385431.86,332557.47,13.72,44-FZ
грамоты,474551.76,416526.51,12.23,44-FZ
грамоты,430446.34,388319.21,9.79,223-FZ
грамоты,104321.4,91375.67,12.41,223-FZ
грамоты,198699.37,165217.27,16.85,44-FZ
грамоты,116491.62,95419.94,18.09,44-FZ
грамоты,171264.87,147706.81,13.76,44-FZ
грамоты,39344.53,35159.27,10.64,223-FZ
грамоты,302821.73,262960.92,13.16,44-FZ
грамоты,33073.0,28223.36,14.66,223-FZ
грамоты,207912.46,195724.98,5.86,44-FZ
грамоты,363419.28,319009.97,12.22,44-FZ
грамоты,188334.21,167580.08,11.02,223-FZ
грамоты,7921.3,6381.11,19.44,44-FZ
грамоты,283542.27,232502.56,18.0,44-FZ
грамоты,429216.49,409710.07,4.54,44-FZ
грамоты,284001.19,222199.75,21.76,44-FZ
грамоты,468919.41,410201.39,12.52,223-FZ
грамоты,144821.88,135586.78,6.38,223-FZ
грамоты,343026.18,309989.0,9.63,44-FZ
грамоты,175847.4,150500.39,14.41,223-FZ
грамоты,229840.48,198809.46,13.5,44-FZ
грамоты,115800.72,106261.46,8.24,223-FZ
грамоты,499574.54,417523.26,16.42,223-FZ
грамоты,187198.66,140842.77,24.76,44-FZ
грамоты,26064.67,21240.38,18.51,44-FZ
грамоты,356789.48,332213.64,6.89,223-FZ
грамоты,66886.99,59644.7,10.83,223-FZ
грамоты,108009.96,105233.14,2.57,223-FZ
грамоты,368057.4,314098.49,14.66,223-FZ
грамоты,476425.2,447428.31,6.09,223-FZ
грамоты,70891.77,61817.76,12.8,223-FZ
грамоты,126773.52,111321.67,12.19,44-FZ
грамоты,450675.39,430371.72,4.51,223-FZ
грамоты,190534.24,174659.3,8.33,223-FZ
грамоты,58781.84,49096.74,16.48,223-FZ
грамоты,153658.54,133057.06,13.41,223-FZ
грамоты,30188.43,28916.39,4.21,223-FZ
грамоты,172153.16,136371.33,20.78,44-FZ
грамоты,94256.04,87619.87,7.04,223-FZ
грамоты,16798.52,14526.86,13.52,223-FZ
грамоты,140293.39,110160.69,21.48,44-FZ
грамоты,322412.88,308232.54,4.4,44-FZ
грамоты,208588.42,189601.91,9.1,44-FZ
грамоты,126620.75,114864.98,9.28,223-FZ
грамоты,161526.23,157171.84,2.7,223-FZ
грамоты,339713.76,290167.35,14.58,44-FZ
грамоты,460485.04,407402.34,11.53,44-FZ
грамоты,169096.77,125579.62,25.74,44-FZ
грамоты,105488.5,89655.45,15.01,223-FZ
грамоты,479188.51,415862.22,13.22,44-FZ
грамоты,293807.02,260748.11,11.25,223-FZ
грамоты,240168.23,219029.87,8.8,223-FZ
грамоты,402156.29,364971.97,9.25,44-FZ
грамоты,450904.44,371594.73,17.59,44-FZ
грамоты,83348.81,69994.63,16.02,223-FZ
грамоты,351431.99,322578.32,8.21,223-FZ
грамоты,488181.74,364072.53,25.42,44-FZ
грамоты,455046.49,384996.1,15.39,44-FZ
грамоты,239042.48,213986.24,10.48,223-FZ
грамоты,89376.69,72043.6,19.39,223-FZ
грамоты,465816.38,416431.79,10.6,223-FZ
грамоты,226430.04,179046.21,20.93,44-FZ
грамоты,443373.91,397227.22,10.41,223-FZ
грамоты,443812.9,368663.36,16.93,44-FZ
грамоты,340299.71,303722.3,10.75,223-FZ
грамоты,59931.05,39797.64,33.59,44-FZ
грамоты,480979.68,442757.51,7.95,44-FZ
грамоты,149712.98,132106.09,11.76,223-FZ
грамоты,303392.22,295250.98,2.68,223-FZ
грамоты,12897.99,10857.43,15.82,223-FZ
грамоты,185781.91,167103.25,10.05,44-FZ
грамоты,100051.46,91208.74,8.84,223-FZ
грамоты,247356.48,195057.88,21.14,44-FZ
грамоты,30745.48,25447.08,17.23,44-FZ
грамоты,498096.2,431423.59,13.39,223-FZ
дипломы,16934.44,15227.47,10.08,223-FZ
дипломы,199526.1,194559.98,2.49,223-FZ
дипломы,167625.86,142481.05,15.0,223-FZ
дипломы,221719.17,172666.51,22.12,44-FZ
